age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,addiction_level,productivity_score
25,11.46,6.37,1.65,8.73,249,92.54,100,10
39,4.45,3.96,7.94,8.73,197,100,50,93.48
37,3.32,2.56,6.02,5.54,269,100,50,56.92
30,5.02,4.21,7.7,8.05,30,100,50,92.56
36,10.95,6.17,2.37,6.97,271,95.07,,4.49
31,11.72,5.16,1.32,8.88,254,94.99,100,17.77
19,10.59,5.79,4.02,6.39,155,,100,36.08
26,3.1,2.26,3.96,7.87,273,100,50,51.72
25,11.47,4.19,1.4,7.84,73,100,50,27.9
29,6.23,2.88,5.87,6.49,148,100,50,60.25
17,,0.69,2.89,7.98,245,100,0,51.29
15,6.42,3.59,1.49,5.31,39,99.89,50,11.48
34,2.46,1.96,2.66,4.61,119,100,0,30.3
30,7.44,2.34,4.51,6.13,76,100,50,59.39
16,5.39,3.8,5.81,8.72,245,100,50,52.67
16,6.73,5.78,3.86,6.5,160,100,100,25.69
17,8.13,3.59,4.2,7.18,144,100,50,43.39
22,10.69,7.66,1.11,7.12,71,84.12,100,0
38,8.62,7.63,7.32,4.66,153,92.88,100,34.87
29,6.34,5.56,7.43,5.95,172,100,100,68.55
21,10.19,4.49,5.47,7.53,205,100,50,60.93
20,11.06,3.98,0.14,8.86,258,100,50,6.11
23,3.2,1.24,4.3,4.84,202,100,0,46.94
34,7.32,5.28,,6.05,22,100,100,
15,4.85,3.57,7.96,4.48,215,100,50,62.72
22,2.47,1.74,7.97,5.21,185,100,0,85.84
37,8.69,4.36,6.86,5.88,160,100,50,84.03
37,10.63,4.27,0.51,6.7,130,90.82,50,15.41
17,3.63,2.35,7.63,5.15,280,100,50,73.05
18,10.12,5.97,4.9,5.14,207,95.94,100,27.58
39,10.53,7.76,6.41,7.89,292,87.91,100,48.65
29,11.14,6.29,3.26,8.81,204,100,100,24.89
20,4.65,2.34,2.56,5.62,111,100,50,20.74
29,11.04,5.26,3.71,7.44,213,99.91,100,29.27
35,5.21,2.22,1.17,5.29,66,100,50,16.14
17,7.52,3.46,2.86,8.64,163,100,50,37.17
39,2.51,0.9,6.86,7.36,,100,0,86.47
35,2.44,1.24,0.3,8.01,139,100,0,17.96
35,9.2,2.96,1.21,,153,89.1,50,0
28,6.44,2.65,1,6.99,216,92.17,50,24.91
34,4.56,3.41,3.22,6.64,56,100,50,46.37
28,3.9,1.93,7.98,5.46,206,100,0,100
18,8.7,6.1,1.39,5.31,232,79.58,,0
26,2,1.46,1.16,6.9,129,100,0,22.78
31,10.06,6.53,7.32,7.53,206,100,100,61.35
21,2.79,2.44,7.06,4.17,97,100,50,54.32
23,3.91,1.22,0.26,6.84,144,100,0,2.88
17,5.86,4.36,6.01,4.85,21,100,50,57.36
27,,6,5.24,4.7,90,98.28,100,16.07
29,5.55,4.54,6.14,7.12,231,100,50,46.99
32,5.21,2.09,3.96,5.55,27,100,50,56.28
33,11.64,5.77,7.93,6.2,203,100,100,58.88
15,8.42,,0.35,,183,93.64,50,0
20,2.23,1.47,1.87,7.24,288,100,0,21.59
37,6.3,4.58,,6.35,100,100,50,18.49
16,10.75,5.27,3.6,8.82,281,100,100,24.66
38,5.01,3.12,7.37,5.76,294,100,50,64.73
28,2.95,2.11,4.48,7.7,124,100,50,68.84
20,9.58,5.3,0.36,5.29,47,88.59,100,
28,8.06,6.55,3.26,6.54,66,99.51,100,8.86
18,7.7,5.87,3.33,6.76,74,95.46,100,19.3
35,2.54,0.86,7.72,5.65,98,100,0,100
22,3.4,2.29,4.79,6.36,20,100,50,64.53
17,8.23,3.63,5.09,5.4,187,100,50,57.87
33,4.08,2.59,5.71,4.03,42,100,50,49.68
28,7.04,6.15,6.16,5.08,247,92.31,100,28.47
34,7.45,6.16,5.08,7.5,279,95.91,100,27.47
31,4.84,2.63,1.9,7.85,283,100,50,32.69
39,11.48,5.45,6.99,5.4,183,100,100,52.7
22,10.42,4.59,5.86,6.04,29,100,50,56.75
38,9.22,5.71,5.93,4.19,135,100,100,7.16
28,2.78,1.02,7.97,5.19,177,100,0,83.33
20,3.06,1.93,6.42,7.9,291,100,0,82.16
37,6.93,2.08,6.63,7.03,177,,50,98.19
36,3.61,1.78,7.61,5.03,221,100,0,75.35
30,11.78,5.09,1.21,5.29,140,86.62,100,15.94
39,3.59,3.17,3.98,,158,100,50,36.78
33,6.87,5.06,4.64,5.05,181,92.4,100,28.19
28,5.64,2.88,2.63,5.67,227,100,50,23.2
33,8.39,2.98,6.72,7.32,74,100,50,72.8
17,3.29,2.01,6.1,6.81,279,100,50,79.62
24,6.3,2.7,5.77,6.3,63,100,50,64.95
33,4.75,2.95,7.98,,178,100,50,78.3
23,10.88,8.72,2.08,,117,75.59,100,0
34,2.41,1.61,5.88,7.71,,100,0,72.51
27,11.14,7.58,4.41,4.8,217,,100,7.28
21,10.33,6.45,2.5,,116,90.43,100,3.3
28,4.98,4.26,1.28,8.35,258,94.57,50,23.08
23,9.89,8.5,7.17,6.29,31,100,100,32.74
37,2.31,1.4,4.76,7.62,64,100,0,75.36
39,11.67,5.64,6.6,8.1,28,100,100,75.64
33,7.27,4.19,4.36,4.68,20,100,50,31.01
29,5.03,2.07,1.76,7.53,229,100,50,51.41
34,5.63,3.84,2.7,8.6,73,100,50,43.88
28,2.66,1.6,3.05,6.88,123,100,0,38.98
38,11.89,4.3,7.78,4.93,171,100,50,50.87
20,2.39,1,0.05,4.63,29,100,0,0.38
35,8.55,5.03,7.89,5.3,59,100,100,63.76
18,6.43,5.35,7.84,4.52,63,100,100,40.01
22,11.49,7.35,7.97,6.57,287,100,100,62.83
31,4.46,3.16,3.81,4.35,297,96.48,50,48.05
23,7.32,,7.71,5.12,174,100,50,51.94
15,6.82,4.38,3.16,6.2,101,100,50,27.04
38,9.03,5.13,0.21,6.37,216,91.67,,0
34,2.68,1.86,1.79,,71,100,0,42.15
39,3.94,1.3,7.56,7.53,242,100,0,
28,4.15,2.47,0.11,4.24,78,100,50,0.17
25,9.38,4.48,4.37,4.4,295,89.47,50,24
35,3.89,1.93,0.6,4.3,295,92.73,0,0
17,7.73,6.78,2.29,6.12,129,,100,0
23,4.15,1.7,0.7,4.21,49,100,0,20.12
28,10.62,5.17,6.88,7.73,126,100,100,60.44
23,11.42,6.92,4.73,5.12,114,92.97,100,26.37
18,7.18,5.87,7.22,8.7,226,100,100,55.08
18,5.52,3.04,5.51,6.43,191,100,50,54.01
22,,3.24,7.77,6.23,98,100,50,59.35
16,2.5,2.03,4.08,7.9,269,100,50,79.21
23,4.69,2.28,5.11,7.57,237,100,50,43.69
28,8.54,4.57,4.61,7.04,76,100,50,53.59
,7.34,3.77,3.87,8.68,166,100,50,51.23
23,11.44,9.15,6.77,6.11,253,82.25,100,17.4
38,5.96,1.95,5.16,8.04,36,100,0,66.22
37,8.94,4.34,6.41,5.9,216,100,50,47.78
30,6.89,4.88,6.29,8.19,208,100,50,54.66
31,7.13,4.56,1.53,5.3,151,91.67,50,0
30,4.68,2.63,5.2,5.45,267,100,50,28.95
26,6.55,4.09,1.6,7.39,169,100,50,20.99
17,6.71,2.81,4.67,5.06,221,100,50,49.43
25,9.07,5.06,5.42,5.15,232,100,100,29.03
28,11.41,6.86,7.98,5.53,236,100,100,45.05
32,5.29,4.45,0.24,7.39,25,99.31,50,8.77
35,2.42,1.1,0.73,8.45,177,100,0,21.62
35,6.96,5.71,0.62,7.37,94,82.91,100,0
19,7.44,5.11,3.19,8.14,270,93.14,100,23.71
30,3.68,1.15,6.57,6.72,65,100,0,84.87
34,9.6,7.05,6.75,4.34,248,100,100,21.1
19,11.85,3.81,5.9,4.5,201,100,50,51.03
17,11.46,10.3,7.18,6.77,,89.83,100,16.24
26,3.97,3.27,2.58,5.64,164,100,50,27.34
15,10.75,5.14,0.71,5.1,69,92.44,100,7.16
35,9.04,4.11,0.47,6.33,119,94.84,50,20.9
23,6.54,3.46,6.82,7.33,239,100,50,78.65
23,7.41,3.81,,5.92,158,100,50,28.96
18,10.5,5.5,5.59,8.01,33,100,100,57.27
17,6.8,3.34,2.72,7.69,32,100,50,53.52
31,5.73,3.85,3.04,7.67,269,96.91,50,32.55
16,6.93,2.76,7.66,8.93,191,100,50,86.78
38,7.79,6.29,0.51,5.48,125,80.54,100,0
15,3.89,3.06,6.19,7.22,208,100,50,79.58
22,11.01,6.45,,8.28,36,100,100,8.2
27,8.74,7.09,0.31,6.9,69,90.93,100,0
37,8.33,3.73,5.94,7.95,268,100,50,54.74
29,2.99,0.93,2.65,6.07,246,100,0,42.61
22,8.04,5.4,5.78,6.95,98,100,100,44.19
,3.21,1.84,5.66,4.28,291,100,,38.44
36,2.79,1.79,4.28,8.93,232,100,0,61.88
26,7.27,6.1,6.22,8,36,100,100,71.29
28,6.03,5.32,4.65,8.34,270,100,100,39.41
29,7.89,5.37,2.29,7.47,103,98.28,100,20.32
29,2.89,2.19,5.87,4.93,216,100,50,45.15
23,,2.21,4.71,4.16,284,98.04,50,48.35
33,3.75,1.49,0.1,8.32,37,100,0,44.62
34,11.87,8.78,7.21,5.98,240,90.5,100,27.74
36,7.61,4.25,4.37,5.32,254,100,,16.62
22,8.87,5.03,6.95,6.81,195,100,100,63.86
35,5.25,2.55,7.06,6.1,91,100,50,86.09
33,2.95,1.96,3.56,7.26,110,100,0,45.92
20,11.76,4.83,4.06,6.42,42,,50,43.49
34,4.86,3.29,3.33,7.49,232,100,50,41.98
39,6.24,2.52,3.6,8.27,147,100,50,32.85
33,8.5,2.88,7.16,4.98,78,100,50,65.24
18,2.25,1.12,6.31,5.65,104,100,0,75.91
37,10.1,4.43,1.01,6.18,248,86.95,50,0
21,7.37,6.14,4.88,8.81,287,99.38,100,35.08
18,4.78,1.59,7.97,5.83,131,100,0,
36,2.62,1.06,4.76,5.91,135,100,0,72.86
26,3.62,2.28,6.29,7.27,257,100,50,89.46
27,10.95,6.45,6.15,6.1,71,100,100,41.66
17,8.86,2.9,2.8,8.76,103,100,50,60.27
36,4.5,1.37,,8.47,130,100,0,66.5
26,2.66,2.37,5.79,6.57,219,100,50,77.49
16,8.91,6.2,4,7.22,238,94.32,100,35.32
38,,4.01,4.56,4.29,248,91.12,50,24.15
16,6.05,3.52,,7.48,40,100,50,64.23
37,5.64,2.59,6.22,7.54,195,100,50,52.33
23,4.17,2.11,2.17,5.8,75,100,50,42.62
15,8.7,6,1.17,5.1,162,76.28,100,0
22,11.71,9.72,2.33,8.58,245,70.89,100,0
37,,1.54,4.06,6.13,27,100,0,66.08
20,7.97,6.41,2.74,7.27,143,100,100,18.87
20,6.24,,4.55,4.17,265,100,50,39.95
36,6.47,2.78,0.43,6.07,120,96.51,50,13.11
39,4.54,1.46,4.08,8.09,112,100,0,66.07
32,10.25,3.94,2.94,5.94,273,92.87,50,18.4
31,6.85,5.83,4.28,7.02,99,100,100,21.5
26,7.43,4.28,,5.05,50,100,50,9.28
20,5.05,1.75,2.27,6.08,31,100,0,25.33
22,3.82,3.35,7.23,8.64,146,100,50,83.6
33,2.86,2.37,1.48,6.83,,100,50,12.6
24,9.14,,5.45,8.51,88,100,100,29.93
15,3.96,3.41,,8.51,30,100,50,80.18
39,8.9,3.85,4.31,8.72,42,100,50,51.82
27,5.9,4.73,7.01,8.48,228,100,50,79.13
31,6.16,4.4,1,4.02,234,81.93,50,0
17,6.69,5.5,3.95,8.67,142,100,100,35.07
22,5.68,4.42,3.66,4.69,92,100,50,12.69
28,3.01,1.53,0.06,4.2,229,90.5,0,2.03
17,5.1,3.9,3.55,4.28,293,97.22,50,10.69
30,8.64,3.95,2.95,5.74,113,,50,21.36
27,8.66,4.31,5.36,7.1,255,100,50,
34,4.86,,7.51,6.01,173,100,0,89.91
38,,5.68,0.69,4.13,293,76.66,100,0
31,3.93,1.87,2.62,6.38,232,100,0,37.73
,4.1,2.51,3.55,6.21,147,100,50,51.73
20,2.23,1.19,3.64,7.78,252,100,0,44.12
31,10.97,9.61,6.2,5.4,60,89.34,100,0
28,4.11,2.06,3.55,5.09,62,100,50,59.22
31,4.28,3.28,0.22,5.28,289,84.66,50,0
22,4.8,3.9,5.68,5.52,47,100,50,32.54
25,3.27,1.84,7.08,7,289,100,0,80.61
34,8.39,4.42,4.11,6.36,93,100,50,45.42
15,2.75,2.06,4.65,5.68,164,100,50,74.33
21,3.34,2.83,1.3,5.87,181,93.66,50,29.86
35,8.45,6.36,1.77,5.85,265,79.52,100,0
35,5.4,2.36,1.88,8.86,289,100,50,34.29
31,9.08,7.56,3.45,5.16,230,71.21,100,0
24,7.57,4.03,7.43,8.09,299,100,50,74.57
25,4.56,2.94,4.17,7.54,242,100,50,50.66
36,8.51,6.8,1.54,4.03,89,79.94,100,0
23,3.16,1.31,2.13,8.97,39,100,0,32.49
23,7.36,5.67,3.07,7.78,140,96.69,100,10.8
,6.37,4.19,4.99,7.41,192,100,50,45.42
19,4.68,3.91,3.52,6.03,53,100,50,41.24
31,8.04,3.24,3.14,6.78,90,100,50,32.67
23,10.71,5.92,4.52,5.27,52,94.85,100,46.2
31,11.99,9.59,1.93,4.18,281,65.2,100,0
38,8.08,2.52,0.63,8.18,291,100,50,13.39
35,6.05,2.22,0.2,8.48,128,100,50,11.89
33,4.25,3.8,2.01,4.81,42,100,50,10.44
21,4.57,2.14,0.73,7.94,165,100,50,29.67
37,6.79,6.01,2.69,7.71,33,,100,18.2
23,5.67,2.32,6.18,4.89,55,100,50,57.41
21,11.14,5.76,5.73,6.11,290,94.55,100,45.29
27,5.68,4.27,4.89,6.11,280,100,50,50.7
25,5.73,3.98,6.82,7.8,72,100,50,66.2
28,5.84,3.79,2.26,8.19,67,100,50,62.09
33,10.37,6.41,7.08,4.47,30,99.76,100,29.92
25,8.51,6.86,3.19,6.81,277,84.87,100,3.15
27,8.14,3.59,3.21,7.81,299,100,50,33.86
28,5.34,3.02,3.24,7.93,229,100,50,29.78
27,10.18,4,0.78,4.74,31,94.89,50,0.56
15,2.38,1.57,7.8,6.63,270,100,0,89.28
22,10.71,4.82,1.11,8.29,179,93.31,50,12.82
26,7.13,3.57,2.73,5.59,55,100,50,25.03
33,5.98,3.48,2.55,6.13,168,100,50,31.27
26,6.97,2.2,0.6,8.02,217,100,50,28.02
22,8.67,3.08,1.22,4.45,265,94.65,50,0
22,2.13,1.52,0.36,8.3,223,100,0,23.24
35,10.72,5.98,2.34,5.56,63,97.02,100,0
27,6.47,5.3,6.93,4.01,225,98.79,100,56.87
26,5.43,3.89,2.72,5.17,260,92.84,50,23.68
30,3.38,1.03,0.99,4.45,60,98.23,0,25.41
15,6.39,4.28,5.17,4.46,95,,50,42.26
27,6.96,2.48,7.97,7.46,221,100,50,89.38
21,6.04,4.64,1.86,5.07,114,100,50,4.95
19,8.79,7.87,2.24,8.67,47,94.78,100,0
22,6.21,3.84,7.77,6.58,163,100,50,68.36
39,11.61,8.24,1.43,6.3,78,83.28,100,0
28,7.99,3.53,4.09,6.17,148,100,50,28.3
37,10.07,5.66,1.92,7.46,20,98.29,100,3.59
27,3.09,2.51,7.46,6.26,41,100,50,82.32
,5.97,2.39,7.85,4.64,245,100,50,60.13
37,5.37,2.47,6.52,8.4,223,100,50,90.76
31,7.69,4.36,2.52,6.14,206,92.91,50,21.42
29,10.61,7.72,3.23,4.37,46,85.69,100,0
34,2.78,1.46,1.94,6.65,,100,0,32.64
32,2.73,2.34,7.13,7.24,114,100,50,97.1
32,10.5,3.75,7.32,5.38,85,100,50,71.64
16,4.13,2.16,3.35,8,196,100,50,60.22
18,8.69,6.3,5.25,7.35,294,93.42,100,40.49
15,7.43,3.24,1.32,7.25,175,,50,13.51
18,10.33,7.17,3.48,6.1,38,96.51,100,0
32,3.25,1.3,5.05,8.81,77,100,0,71.79
19,3.3,1.1,3.08,5.37,292,100,0,40.69
33,7.57,2.82,2.86,6.89,217,100,50,6.75
29,11.46,9.83,0.01,5.55,98,66.49,100,0
22,6.15,3.88,6.43,7.72,60,100,50,63.11
34,5.27,4.1,7.11,4.24,245,100,50,45.95
31,8.07,4.03,7.76,4.23,280,100,50,64.08
15,11.3,7.41,5.75,,264,95.48,100,16.21
26,10.37,6.19,4.39,6.17,42,100,100,7.03
33,11.95,10.37,2.15,5.71,216,64.66,100,0
29,2.23,1.67,7.99,7.04,255,100,0,99.34
23,,2.31,4.72,7.51,145,100,50,56.1
21,8.09,2.65,5.45,5.01,285,100,50,43.63
16,10.21,6.43,5.46,4.93,159,100,100,40.48
,4.85,2.81,6.76,8.79,146,100,50,89.07
24,4.39,3.76,0.08,6.95,133,89.73,50,0
16,9.87,4.48,1.76,5.95,32,98.22,50,0
33,2.56,1.18,5.32,8.01,247,100,,95.22
25,5.69,3.11,7.16,6.63,28,100,50,81.41
27,7.06,3.15,5.48,5.21,165,100,50,46.35
24,7.6,2.87,3.31,5.03,182,100,50,31.8
28,9.29,7.57,2.89,5.98,242,78.02,100,0
32,5.55,3.52,5.9,8.3,235,100,50,70.38
33,8.13,6.64,5.93,4.31,188,91.42,100,5.14
36,7.85,6.27,4.86,5.09,45,98.16,100,18.52
23,7.48,3.51,2.33,8.47,144,100,50,22.68
39,8.4,5.28,7.4,4.61,269,94.97,100,45.95
21,4.59,1.61,4.42,7.15,29,,0,56.64
17,2.85,2.42,6.32,5.07,124,100,50,59.48
34,3.19,1.73,1.71,7.03,125,100,0,29.16
20,4.25,2.28,2.75,5.92,20,100,50,40.84
35,7,3.37,7,4.51,201,100,50,55.74
16,10.4,5.99,0.4,6.91,160,92.71,100,0
20,9.01,4.06,4.1,7.42,249,100,50,42.28
17,9.89,5.19,3.85,7.4,83,100,100,52.35
30,5.51,4.3,6.01,7.19,97,100,50,55.17
22,6.05,4.84,2.26,6.5,251,85.61,50,21.88
16,5.94,2.87,1.75,6.6,106,100,50,
31,3.92,2.28,7.41,7.18,202,100,50,78.07
23,2.61,2.15,4.57,7.45,165,100,,73.75
26,7.91,2.62,0.84,7.27,111,100,50,22.65
17,11.89,9.91,1.54,6.93,142,74.57,100,0
25,3.67,1.58,7.99,4.78,295,,0,90.67
15,2.47,1.75,1.56,5.05,,100,0,14
37,9.8,6.37,4.88,5.3,238,86.7,100,17.85
27,4.53,2.86,3.36,8.6,211,100,50,56.75
29,10.3,8.4,7.08,7.8,126,100,100,
19,9.04,3.26,6.04,6.76,266,100,50,85.23
35,11.46,5.82,,5.26,76,94.04,100,19.61
31,6.09,3.79,0.09,4.55,,89.42,50,0
39,8.62,6.78,7.04,8.49,105,100,100,64.26
37,6.65,2.86,3.56,8.46,57,100,50,51.12
38,8.31,6.5,7.45,4.55,201,97.95,100,29.88
39,6.5,3.51,3.96,7.99,183,100,50,57.59
20,3.89,1.61,5.55,6.23,264,100,0,60.8
35,7.08,5.35,0.55,5.62,145,,100,0
36,7.29,2.58,5.96,7.7,226,100,50,74.96
25,10.11,6.16,2.7,7.07,286,88.72,100,5.75
32,9.36,3.17,2.81,7.9,106,100,50,52.54
18,8.64,4.44,0.95,4.37,164,83.17,50,0
17,3.13,2.07,1.17,5.59,141,100,50,25.14
27,9.21,5.84,1.49,5.6,117,91.52,100,0
37,7,3.8,2.63,5.65,152,99.59,50,20.35
23,10.94,6.1,7.14,6.51,,100,100,48.82
35,11.2,4.88,2.95,5.42,218,94.06,50,10.83
20,2.55,1.46,5.79,6.22,144,100,0,
26,10.21,8.9,0.66,5.84,227,60.53,100,0
16,2.38,1.93,,7.68,227,100,0,69.42
17,5.67,2.2,3.86,7.02,140,100,50,89.66
17,7.42,2.36,7.82,7.27,161,100,50,85.83
26,3.48,2.99,6.77,5.05,76,100,50,50.9
29,9.46,5.83,3.64,5.63,164,94.32,100,
23,2.08,1.3,6.2,4.11,63,100,0,66.7
37,3.69,2.84,1.54,4.54,151,,50,15.25
22,,3.82,4.5,5.33,100,100,50,35.57
25,,5.38,0.6,4.33,49,78.6,100,0
30,11.17,9.84,2.78,7.01,228,72.26,100,0
39,9.05,6.36,1.81,8.99,262,93.57,100,10.09
36,8.72,3.42,5.75,4.5,202,100,50,32.04
18,5.94,2.26,3.92,,177,100,50,56.31
15,2.01,0.85,6.01,4.59,165,100,0,63.19
38,3.2,2.43,4.12,7.35,252,100,50,47.34
21,7.35,3.51,0.69,7.22,111,100,,0
16,8.75,2.74,5.88,8.51,191,100,50,82.26
38,6.17,5.35,6.67,4.57,209,100,100,36.66
19,,3.74,7.23,5.58,50,100,50,67.67
21,7.22,2.21,4.58,4.45,128,100,50,50.7
18,2.74,1.21,6.03,6.04,291,100,0,64.78
19,3.92,1.73,6.02,8.56,114,100,0,80.81
38,10.4,5.75,1.25,7.91,96,96.02,100,0
15,9.25,7.88,1.31,,170,86.08,,0
15,10.95,9.06,0.57,6.67,161,64.13,100,0
29,3.18,1.83,2.56,8.42,250,100,0,48.29
34,,6.5,3.79,6.25,277,96.55,100,0
33,4.09,2.59,7.98,4.75,147,100,50,82.66
24,2.12,0.95,3.45,8.19,243,100,0,73.37
32,11.97,3.97,5.81,5.4,203,100,50,37.14
17,4.81,4.15,5.55,4.27,299,100,50,32.52
25,8.68,3.58,1.64,4.63,48,97.77,50,7.63
29,3.77,1.58,0.47,7.05,37,100,0,27.42
25,7.8,4.55,4.37,7.04,150,100,50,39.14
31,11.04,6.57,5.6,5.3,288,92.11,100,27.62
31,5.2,1.62,7.99,7.64,125,100,0,100
20,8.7,3.38,2.87,7.87,176,100,50,48.06
19,3.88,2.04,7.17,8.6,,100,50,76.81
22,8.25,5.86,3.06,6.92,111,98.72,100,3.5
16,5.36,2.34,5.52,7.9,279,100,50,82.48
30,4.11,2.28,4.79,7.77,70,100,50,61.64
34,5.13,3.25,0.42,5.29,152,100,50,5.65
38,3.79,3.16,0.63,5.55,186,93.3,50,1.88
26,11.02,5.46,0.17,6.39,24,92.11,100,0
20,5.97,2.27,2.97,4.1,155,100,50,31.52
15,4.45,2.64,5.97,5.49,245,100,50,85.06
,6.48,,1.38,6.37,203,95.06,50,0.52
31,5.21,1.91,4.85,4.54,110,100,0,48.44
27,9.44,5.24,2.31,4.63,208,95.7,100,10.87
32,11.71,3.64,6.38,6.32,152,100,50,68.52
19,6.38,2.04,,7.65,191,100,50,72.01
38,10.61,6.26,6.2,8.17,269,100,100,53.44
38,7.66,3.67,4.2,6.73,80,100,50,45.92
17,3.57,2.88,2.28,6.37,69,100,50,
25,8.91,5.89,6.48,5.92,242,100,100,44.38
27,7.13,4.08,1.49,4.96,191,95.07,50,9.44
18,8.51,4.64,2.32,4.73,244,87.25,50,4.31
28,10.9,6.52,1.47,7.96,210,79.14,100,0
36,6.4,2.08,5.39,6.33,284,100,50,81.28
25,11.01,9.2,5.49,7.95,263,84.01,100,12.76
24,9.51,8.55,5.22,7.52,98,95.91,100,31.83
33,6.89,2.82,3.32,4.97,41,100,50,28.64
32,8.03,2.99,0.8,6.55,55,100,50,6.72
20,5.26,2.03,7.29,6.22,175,100,50,92.21
29,11.84,8.25,4.06,6.12,75,96.74,100,0.41
35,8.67,6.04,3.26,6.71,267,92.69,100,0
24,2.44,1.97,4.71,8.91,280,100,0,65.44
,5.27,3.96,1.54,8.06,279,,50,20.72
19,8.23,4.69,1.06,8.52,34,100,50,7.7
24,2.56,1.71,3.24,4.15,207,99,0,25.07
19,2.24,1.6,1.82,4.7,45,100,0,29.48
17,6.5,3.95,1.95,4.42,42,90.66,50,0
37,5.33,3.12,7.14,5.32,122,100,50,72.45
20,6.38,4.38,4.25,6.21,48,100,50,47.42
18,4.63,2.94,3.87,7.21,76,100,50,61.96
32,3.65,2.51,5.52,,81,100,50,58.68
23,8.89,5.94,7.61,8.52,67,,100,86.97
31,7.15,5.23,0.9,8.7,,94.98,100,14.91
27,4,2.74,6.67,4.82,65,100,50,60.21
29,5.2,3.18,4.67,8.26,52,100,50,56.78
34,7.92,5.62,1.17,6.41,245,86.64,100,0
31,2.72,1.55,2.38,6.27,285,100,0,13.67
27,3.47,1.54,3.86,7.92,235,100,0,73.04
30,2.73,0.82,5.53,4.47,236,100,0,66.18
36,10.12,6.44,1.94,8.41,195,94.95,100,10.58
18,9.52,6.23,4.28,7.35,63,100,100,28.81
,9.53,8.42,5.48,8.38,238,89.95,100,7.08
19,9.16,4.73,3.59,8.97,145,100,50,
23,8.69,4.66,6.9,6.59,219,100,50,67.66
31,6.77,2.85,6.96,4.47,104,100,50,75.52
27,8.42,2.88,3.77,4.83,60,100,50,47.93
16,2.38,1.82,7.78,5.62,230,100,0,84.94
27,8.21,3.69,0.6,4.52,58,,50,0
36,9.78,6.51,0.03,8.08,288,75.69,100,0
35,7,4.99,3.05,5.48,200,100,50,12.69
37,5.58,3.25,4.81,,250,100,50,78.95
33,4.77,3.94,5.03,7.51,89,100,50,72.61
17,8.43,4.77,3.81,4.87,95,100,50,32.44
24,8.93,4.21,1,6.38,295,80.52,50,0
16,10.71,8.97,1.36,6.33,253,75.4,100,0
27,5.42,4.43,6.82,6.46,155,100,50,65.63
33,9.7,3.86,6.94,6.68,173,100,50,55.08
31,7.61,2.4,5.39,4.16,,100,50,60.8
35,10.83,3.83,5.31,7.43,149,100,50,64.4
28,7.28,3.44,4.78,6.44,26,100,50,67.31
26,7.18,6.34,1.62,7.95,124,95.83,100,12.44
35,7.78,4.94,3.43,8.08,69,100,50,29.24
26,9.49,4.97,5.57,5.15,243,100,50,33.76
25,11.65,9.71,4.3,4.24,83,68.68,100,0
21,2.74,1.57,0.15,7.52,200,100,0,23.21
18,2.53,1.24,7.63,8.89,94,100,0,86.26
33,11.38,9.84,6.76,6.23,285,86.65,100,8.55
15,7.3,5.91,2.08,5.3,208,86.73,100,0.77
38,8.15,6.57,4.93,4.78,202,81.12,100,20.75
17,6.82,4.14,7.39,5.44,87,100,50,74.05
27,2.94,2.27,0.77,5.64,189,88.64,50,1.48
29,9.68,3.95,4.02,6.12,,100,50,20.63
16,9.47,6.1,3.65,7.28,126,100,100,26.28
25,5.12,4.56,3.28,5.37,130,93.53,50,9.72
18,5.06,2.4,6.68,4.25,97,100,50,54.23
33,10.38,8.06,3.05,5.87,205,76.88,100,0
31,2.72,1.62,0.51,8.28,272,100,0,25.11
17,10.81,3.5,0.53,6.49,255,78.4,50,25.99
32,4.57,3.46,0.34,8.82,112,98.73,50,20.18
22,7.93,3.18,3.27,6.52,149,100,50,37.12
36,11.36,7.71,5.75,5.38,202,84.8,100,11.08
39,8.78,3.09,1.63,4.97,53,100,50,23.11
38,6.14,5.33,5.17,7.47,241,100,100,38.88
33,8.9,4.23,5.5,6.68,20,100,50,48.77
19,5.44,,2.04,7.02,116,97.91,50,30.98
21,4.77,1.8,4.8,7.78,106,100,0,
35,11.97,10.39,5.48,7.63,271,,100,0.9
22,9.51,6.92,3.73,4.22,34,89.75,100,24.56
19,8.45,6.3,2.69,8.01,161,98.21,100,18.14
31,5.55,3.33,4.95,6.66,,100,50,51.65
19,2.49,1.46,7.82,5.96,298,100,0,86.81
18,2.31,0.85,3.41,6.69,73,100,0,44.62
36,7.54,4.79,3.13,7.06,271,92.85,50,2.09
33,9.62,4.31,3.71,4.75,266,98.94,50,25.84
35,7.37,6.53,0.61,6.09,153,83.9,100,0
16,10.41,8.1,4.43,5.68,263,75.78,100,4.06
25,,1.28,2.63,5.75,258,100,0,51.93
36,5.67,2.22,0.97,4.46,36,97.22,50,15.35
27,4.37,3.37,3.73,4.8,298,93.86,50,33.56
29,6.47,2.41,0.03,4.81,252,83.2,50,0
26,2.72,1.12,3.21,5.87,173,100,0,22.31
36,11.54,4.93,0.85,8.47,205,98.9,50,16.92
35,4.23,2.68,0.19,5.03,102,91.14,50,0
36,11.22,8.66,6.6,6.08,74,99.64,100,27.49
25,6.26,3.06,7.33,5.56,81,100,50,67.16
21,11.86,4.16,,7.94,78,100,50,23.34
